372,334,165
-79,335,165
-458,341,165
-415,341,165
8,341,165
425,341,165
450,341,165
61,341,165
-384,340,165
-476,340,165
-131,336,165
335,340,165
493,332,165
197,326,165
-279,338,165
-499,340,165
-260,340,165
218,336,165
496,339,165
318,339,165
-152,336,165
-483,339,165
-369,339,165
83,332,165
460,326,165
413,336,165
-13,339,165
-427,339,165
-448,339,165
-57,339,165
386,339,165
